
0, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00
146, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 2.652912e-01,communi
148, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 7.951975e-03,communi
150, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 9.972095e-03,communi
152, 0, 0, 0, 0, 0, 2.000000e-01, 0, 1.000000e+00, 4.485378e-01,communi
152, 0, 0, 0, 0, 0, 2.000000e-01, 4, 0.000000e+00, 2.963543e-03,opti_update_initial
152, 0, 0, 0, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1,incre
152, 1, 0, 0, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.581917e-01,communication
154, 1, 0, 1, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.595998e-02,optimization
154, 2, 0, 1, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.517394e-01,communication
156, 2, 0, 2, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.396251e-02,optimization
156, 3, 0, 2, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.570867e-01,communication
158, 3, 0, 3, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.299238e-02,optimization
158, 4, 0, 3, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.490591e-01,communication
160, 4, 0, 4, 0, 0, 2.000000e-01, 4, 0.000000e+00, 1.395965e-02,optimization
160, 5, 0, 4, 0, 0, 2.000000e-01, 4, 0.000000e+00, 3.507276e-01,communication
162, 5, 1, 0, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.493335e-02,optimization
162, 6, 1, 0, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.527200e-01,communication
164, 6, 1, 1, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.393390e-02,optimization
164, 7, 1, 1, 0, 0, 1.000000e-01, 4, 0.000000e+00, 3.723171e-01,communication
166, 7, 1, 2, 0, 0, 1.000000e-01, 4, 0.000000e+00, 1.495981e-02,optimization
